com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
13106,93,Provence-Alpes-Côte d'Azur,13,3,9,Septèmes-les-Vallons,11434,43.3934944571,5.3808040555,1
83073,93,Provence-Alpes-Côte d'Azur,83,3,9,Le Luc,11166,43.3804648949,6.30599950133,1
84003,93,Provence-Alpes-Côte d'Azur,84,1,1,Apt,11116,43.879393265,5.38921757843,1
5023,93,Provence-Alpes-Côte d'Azur,5,1,98,Briançon,11095,44.8994986041,6.64947524018,0
13069,93,Provence-Alpes-Côte d'Azur,13,1,25,Pélissanne,10827,43.6308385635,5.15957327275,1
13110,93,Provence-Alpes-Côte d'Azur,13,1,28,Trets,10680,43.4378087269,5.6999524319,1
83098,93,Provence-Alpes-Côte d'Azur,83,2,6,Le Pradet,10656,43.099405984,6.02844015499,2
84088,93,Provence-Alpes-Côte d'Azur,84,3,12,Pernes-les-Fontaines,10578,43.9960550539,5.03959100234,1
6084,93,Provence-Alpes-Côte d'Azur,6,1,12,Mouans-Sartoux,10397,43.6185304023,6.96494426706,1
13040,93,Provence-Alpes-Côte d'Azur,13,1,28,Fuveau,10351,43.4594948454,5.55305747206,2
13019,93,Provence-Alpes-Côte d'Azur,13,1,29,Cabriès,10332,43.4496421919,5.34976663984,2
13050,93,Provence-Alpes-Côte d'Azur,13,1,25,Lambesc,10273,43.6615217681,5.25191446931,2
6149,93,Provence-Alpes-Côte d'Azur,6,2,21,La Trinité,10155,43.7433480978,7.33946073911,1
13043,93,Provence-Alpes-Côte d'Azur,13,4,11,Gignac-la-Nerthe,9990,43.3905074118,5.22834752895,2
83016,93,Provence-Alpes-Côte d'Azur,83,2,12,Le Beausset,9983,43.2069315557,5.82020086096,2
6018,93,Provence-Alpes-Côte d'Azur,6,1,3,Biot,9926,43.6276558141,7.08318612891,1
13100,93,Provence-Alpes-Côte d'Azur,13,2,26,Saint-Rémy-de-Provence,9888,43.7834249015,4.85366665286,1
83054,93,Provence-Alpes-Côte d'Azur,83,2,18,La Farlède,9725,43.1615363005,6.04275325508,2
83086,93,Provence-Alpes-Côte d'Azur,83,1,23,Le Muy,9717,43.4687307949,6.576949368,2
83034,93,Provence-Alpes-Côte d'Azur,83,2,6,Carqueiranne,9627,43.0971940145,6.0717379342,2
84138,93,Provence-Alpes-Côte d'Azur,84,3,17,Valréas,9616,44.3771588623,4.99354936197,1
83072,93,Provence-Alpes-Côte d'Azur,83,1,23,Lorgues,9589,43.4814630298,6.35892744946,2
13051,93,Provence-Alpes-Côte d'Azur,13,1,6,Lançon-Provence,9175,43.5760406168,5.15953601477,1
84132,93,Provence-Alpes-Côte d'Azur,84,2,9,Le Thor,9063,43.928239832,4.99324123379,2
84081,93,Provence-Alpes-Côte d'Azur,84,2,4,Morières-lès-Avignon,8978,43.9337788848,4.90875878315,1
13037,93,Provence-Alpes-Côte d'Azur,13,1,6,La Fare-les-Oliviers,8906,43.5544485185,5.20247621443,2
13092,93,Provence-Alpes-Côte d'Azur,13,4,6,Saint-Chamas,8752,43.5436905217,5.07329988936,2
84043,93,Provence-Alpes-Côte d'Azur,84,2,10,Entraigues-sur-la-Sorgue,8729,43.9950173356,4.93295387179,1
13112,93,Provence-Alpes-Côte d'Azur,13,1,6,Velaux,8729,43.5239854581,5.24996424883,2
13086,93,Provence-Alpes-Côte d'Azur,13,3,5,Roquevaire,8691,43.3437864693,5.59772643152,2
13113,93,Provence-Alpes-Côte d'Azur,13,1,28,Venelles,8597,43.5928673895,5.49138381609,2
83009,93,Provence-Alpes-Côte d'Azur,83,2,10,Bandol,8483,43.1473544522,5.74789358398,2
13078,93,Provence-Alpes-Côte d'Azur,13,4,4,Port-Saint-Louis-du-Rhône,8447,43.4148193741,4.80679663589,1
6095,93,Provence-Alpes-Côte d'Azur,6,1,11,Peymeinade,8400,43.6305294544,6.88166520884,1
